,title,price,url,id,location,image_src,department,scraped_at,condition,description,time_posted
24,Beliche com cama auxiliar planejada,R$720,https://www.facebook.com/marketplace/item/764472571692026/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330161421001692%22%2C%22mf_story_key%22%3A%226050510418341776%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6050510418341776%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A33%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.6407468575611e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226050510418341776%5C%22%3A3502%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,764472571692026,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/338913205_6030482707033568_8967949417184426123_n.jpg?stp=c0.306.526.526a_dst-jpg_p526x395&_nc_cat=105&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeH8ePyTWer97rnb0Rro-MDCv5uchOIm0YS_m5yE4ibRhCI3rzUvfpOYJhK8r_SpHoHaVyGLcu3uCZHQHs3QSHgn&_nc_ohc=q98TWoaz1PwAX_N7QCH&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfAj7I4HWXOpF3aijvJ4Mh04yWHuVA2xUtOzx-EHal-ktA&oe=6442D574,home,2023-04-17 11:51,Used - Good,"Sem colchão! Escada tem aberturas para guarda sapato,com cama auxiliar cama feito sobre medidas.","Listed 2 weeks ago in São Paulo, SP"
27,Estante expositor,R$300,https://www.facebook.com/marketplace/item/748001270125209/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330161421001692%22%2C%22mf_story_key%22%3A%226055965227820588%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6055965227820588%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A36%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.6175347472784e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226055965227820588%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,748001270125209,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/336198691_6336944756356430_6018642524745798342_n.jpg?stp=c0.320.526.526a_dst-jpg_p526x395&_nc_cat=108&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeHvd57s4aaKhi3cIdhoYbjVe17TifVb26x7XtOJ9VvbrHYKTZeJ6h0lCc8gQ0sssGUC5IuYI8U-dzOa2M4OuJhj&_nc_ohc=YP7qATz9oaQAX-xPPiz&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfBs5LuJSb3UtWWK6UJSvJ21TuKJbLDnLtsqUEDDTKTdPQ&oe=644346AB,home,2023-04-17 11:51,,"Estante expositor com práteleiras de vidro, móvel de luxo feito sob medida em marcenaria. Ideal para expor produtos e agregar luxo e requinte ao seu espaço. 
Retirar no Tatuapé.","Listed 6 days ago in São Paulo, SP"
28,Entrego,Free,https://www.facebook.com/marketplace/item/105747609159263/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330161421001692%22%2C%22mf_story_key%22%3A%226361106637281605%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6361106637281605%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A37%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.0285590939573e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226361106637281605%5C%22%3A3501%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,105747609159263,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/329235312_6044271588998060_3788451665839144320_n.jpg?stp=c0.53.526.526a_dst-jpg_p526x395&_nc_cat=101&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeGFGwLDGALvB8JFZvozeVFq5Hr4TvAcoXbkevhO8ByhdhMaCC7l_eId13JfDP9v5cgH5m2VoRjANqlK1HjjaQI_&_nc_ohc=fWl4ptlDnFIAX-MKjyc&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfB3Eyt4Ab15K4wNQuNGG9xIFjVDK-MuWR2TldjE_RjmjA&oe=64433CF9,home,2023-04-17 11:51,New,Geladeira Electrolux FROST FREE ,"Listed 7 hours ago in São Paulo, SP"
29,"Vende Se Adega De Vinho Cabe 8 Garrafas Usada  
Obs 
Ela E 
220 Wats Retirar Em Osasco",R$350,https://www.facebook.com/marketplace/item/529266242615332/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330161421001692%22%2C%22mf_story_key%22%3A%226065665990176505%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6065665990176505%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A38%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.0322157619647e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226065665990176505%5C%22%3A3501%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,529266242615332,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/329675847_9427763767296579_2229826990038073569_n.jpg?stp=c0.321.526.526a_dst-jpg_p526x395&_nc_cat=106&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeFDQ9cHKCAQGmuoj7pOES4d_YpUbnoDMW39ilRuegMxbWN-wGx-7rjfWn8ygak5CEv7wCGtEEihde6f2Y57Ye55&_nc_ohc=cZkRKeJZ6j0AX9BoS3E&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfACqZD8e0U1Ffh6psL6O-GqSE6w1JxsAm5kYsz4kFX_oQ&oe=6442C2EF,home,2023-04-17 11:51,Used - Good,Vende se adega de vinho  220 watts retirar em Osasco ela comporta 8 garrafas,"Listed a week ago in São Paulo, SP"
30,Balcão Para Cooktop Mila 1 Pt 1 Gav Branco/preto,R$250,https://www.facebook.com/marketplace/item/259065239889835/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330161421001692%22%2C%22mf_story_key%22%3A%226040380086079622%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6040380086079622%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A39%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.1215921172763e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226040380086079622%5C%22%3A3501%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,259065239889835,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/340280922_6434440653234187_5732367659182312296_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=100&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeE4kSFSkA-8GzACMqM77v0gOByycpxQH5k4HLJynFAfmVDOHJF02sBy8azQ03Qbs6c57S9O1LRiH4qAsgbKaLfU&_nc_ohc=a9fb3BVpuKoAX8Yk7sT&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfDukjl5JmfPl1z6PwSFhVMMSNhNsy2sFOB4a3EtRh_AJw&oe=6441D3D3,home,2023-04-17 11:51,Used - Good,"Pouco tempo de uso, gaveta ok, porta ok, pesinhos ok. ","Listed 2 days ago in São Paulo, SP"
32,Banco De Madeira Maciça Com Futon Altamente Confortavel,R$500,https://www.facebook.com/marketplace/item/180840588059374/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330161421001692%22%2C%22mf_story_key%22%3A%226100314866695428%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6100314866695428%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A41%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.593930531562e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226100314866695428%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,180840588059374,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/333016298_6409143665777099_2579042080699375120_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=103&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeGsP-0GV_urLXAFOqO3-Ai25eFeheDW6L3l4V6F4NbovZoWZ-45PF3Qlo7pR8JMhTbh0HuUS3OwM9rTJMRHVXXC&_nc_ohc=C-whad8JFlIAX_EczdQ&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfCHzHOK5tNcM-qalSOKwhr83jHOqqCocDOhAspnqMOOIQ&oe=6441A4C4,home,2023-04-17 11:51,Used - like new,"Banco de madeira maciça com
Futón altamente confortável

Altura 70cm
Largura 80cm
Comprimento 1m20cm.","Listed 4 weeks ago in São Paulo, SP"
33,Efeito cimento queimado,R$80,https://www.facebook.com/marketplace/item/763931031901835/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330161421001692%22%2C%22mf_story_key%22%3A%226253721544674518%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6253721544674518%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A42%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.5850546775979e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226253721544674518%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,763931031901835,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/309308744_5823907964295637_6974245199182239250_n.jpg?stp=c0.64.526.526a_dst-jpg_p526x395&_nc_cat=104&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeHqKBGxWy-hZ42kyt1XtA4paEOgaxd4jmNoQ6BrF3iOY24QY9ZVly3c3f_Xe51vPxrAvEQydeKp12EGkHc9Zsjj&_nc_ohc=UW7uosl98scAX-LHgl1&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfBBn8u_WzA9szCN4FttbQgWBUps1R8vqRmVG2AvVGlwCw&oe=6441B15D,home,2023-04-17 11:51,New,"Se sua parede já estiver pronta para aplicação do efeito cimento queimado e tiver pelo menos 10 m2
O valor do m2 saí por APENAS 80,00 
COM MATERIAL INCLUSO!!!!

Dividimos em até 4x no cartão","Listed  in São Paulo, SP"
34,Sofá barato madeira pura,R$250,https://www.facebook.com/marketplace/item/623144419192676/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330161421001692%22%2C%22mf_story_key%22%3A%226299140190108196%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6299140190108196%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A43%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.5775193816365e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226299140190108196%5C%22%3A3001%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,623144419192676,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/340691087_6251445171579029_8751517697894836288_n.jpg?stp=c0.306.526.526a_dst-jpg_p526x395&_nc_cat=102&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeF1nLL748skmxpg-6ZGS4NRKnkxNs97-5QqeTE2z3v7lOMuhXwEweCbc7G2Q4OIzi45dxV4g2WrPuN2O_Tq90Zg&_nc_ohc=eDLzJMh5VrwAX_dZBPk&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfA4GF9HUHn8APtMAM25w3VnAL9Hxh2yJTSYv1GQ1Cs3GA&oe=644234F6,home,2023-04-17 11:51,,Sofá barato vem nele madeira pura tô vendendo por conta da reforma da casa preço de banana vem nele sou do Grajaú [hidden information] whatsapp,"Listed  in São Paulo, SP"
36,Lavar e seca,R$950,https://www.facebook.com/marketplace/item/607744261239874/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330161421001692%22%2C%22mf_story_key%22%3A%226965045420176290%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6965045420176290%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A45%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.1110978883301e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226965045420176290%5C%22%3A3501%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,607744261239874,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/341452016_6514213061924666_5396540286785716876_n.jpg?stp=c0.75.526.526a_dst-jpg_p526x395&_nc_cat=104&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeFBu9H2-ay1IS8U4CZOMX5AfS4wmN-o-al9LjCY36j5qShmHIX0xbI3sETGIWb68hHnrnIjS8jpKsNxujn0MCCB&_nc_ohc=hriPbuX-O7oAX9kKXe6&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfAhIOhywAY1I048cVygDvpyt0ooJaj4usjudc8o4f8VXg&oe=644216F6,home,2023-04-17 11:51,Used - like new,Em perfeito estado . Sem defeitos,"Listed  in São Paulo, SP"
39,Mini Geladeira Portátil 24 L Black + Decker 12v,R$520,https://www.facebook.com/marketplace/item/1314698855752934/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330161421001692%22%2C%22mf_story_key%22%3A%229236585753079555%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A9236585753079555%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A48%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A9.7423594383139e-6%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%229236585753079555%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,1314698855752934,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/340464195_6169409566441585_5869347167290888179_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=107&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeHI_wo9Hpr0HD5jrePv3_eLzeN3eLyXrpXN43d4vJeuleLyyfjIUiIm7e3o-vyEKTSjETPrGdAKLG255oTLAAey&_nc_ohc=my65f3GTSjoAX9AHoBt&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfBlw3Sf4wDFabFgGYdwE5vbE_ORIpmhxtX0z-PZiZryUg&oe=6441BA23,home,2023-04-17 11:51,Used - Good,"Mini Geladeira Portatil Com Carregador Veicular 24L-12V Black Decker

A Mini geladeira Black & Decker é uma ótima opção para utilizar em suas viagens e também no dia-dia. Além da capacidade de resfriamento, o produto conta com a função de aquecimento para garantir que seus alimentos e bebidas estejam sempre na temperatura correta para consumo. Um produto com a qualidade Black & Decker. É uma ótima sugestão para viagens, piqueniques, praia e muito mais.

Especificações:

• Funciona em 12 Volts.
• 24 litros de capacidade.
• Sistema Termo-Elétrico Detecta a temperatura do ambiente externo e se regula automaticamente para manter ótima temperatura interna.
• Resfria até 18 abaixo da temperatura ambiente (estabiliza em 4C) aquece até 48C.
• Design Compacto.
• Alça para facilitar o transporte.
 

• Dimensões:
- Externas: 43 x 41 x 28 cm (A x L x P)
- Internas: 32 x 32 x 22 cm (A x L x P)

Itens inclusos:

• 01 cabo de alimentação para tomada veícular 12 volts","Listed a day ago in São Paulo, SP"
40,"LAVA LOUÇA ELÉTRICA FUNCIONANDO, 220 wats na zona Leste Não Entrego.",R$180,https://www.facebook.com/marketplace/item/954113535743861/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330092619362222%22%2C%22mf_story_key%22%3A%225910625082385259%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5910625082385259%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A49%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.025783433444e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225910625082385259%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,954113535743861,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/325623920_5987832437991365_8873395244079234124_n.jpg?stp=c0.321.526.526a_dst-jpg_p526x395&_nc_cat=106&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeGf7Rxw-YR-n8U0FZcoqNbG53DGP4QN-xXncMY_hA37FfpsnbxrTkPqqgKmHP-9-FGnj5-dyQBSvvcyoHorsLx2&_nc_ohc=Vd8v--N1Mn0AX8O4w76&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfBcbog6olJQExANE71WfQBsg8z8CeinAmHzjRBNBkQylw&oe=6441FF5C,home,2023-04-17 11:51,Used - like new,"Funciona perfeitamente ,estado ótimo Tem que retirar na zona leste","Listed 7 weeks ago in São Paulo, SP"
41,Vendo fogões - pagamento só na entrega,Free,https://www.facebook.com/marketplace/item/1276042213343011/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330092619362222%22%2C%22mf_story_key%22%3A%226095251867230597%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6095251867230597%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A50%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A8.6637429883231e-6%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226095251867230597%5C%22%3A3501%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,1276042213343011,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/340861085_6180294362037518_1868825315532125824_n.jpg?stp=c0.53.526.526a_dst-jpg_p526x395&_nc_cat=110&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeEoA_iPJHXeZ4xqQVtHBK-ArprDlxbDDjWumsOXFsMONcQz2NMQQSloFSemJgJc03jgJwDRwU2D0zWq68DrNMeG&_nc_ohc=HQN8T0qm8xcAX_6iGan&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfDaSyD7OdU9DjSXzzET63_UjUbnUMiMo9W_tP-dbwHLjw&oe=6441D38B,home,2023-04-17 11:51,Used - like new,"Vendo fogões em ótimo estado entrego em São Paulo aceito cartão até 12x com juros 

Pessoal tomem cuidado com anúncios de fogões barato demais eles estão aplicando muitos g0lp3s pedindo pagamento antecipado do carreto não pague nada antes. ","Listed 3 hours ago in São Paulo, SP"
43,Prateleira Esfera em MDF Cru,R$90,https://www.facebook.com/marketplace/item/1305691487027754/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330092619362222%22%2C%22mf_story_key%22%3A%225963007803797033%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5963007803797033%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A52%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.4805605152787e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225963007803797033%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,1305691487027754,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/341250888_8931231290280179_876979343281817886_n.jpg?stp=c0.83.500.500a_dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeEK2I9LxnbCSlPfAGk0refyVTRYhEcTWHRVNFiERxNYdD0jyOx8yDEmLUh5CS1-w_-V3A7CQ0u6e04J9OLpWY28&_nc_ohc=KpF4Jt6pcd8AX_by98n&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfDCCc0eZeFGKBZyi7v4ZlX6xxJOlKg6KMHWWf2TF0EUGA&oe=64422E32,home,2023-04-17 11:51,,"Prateleira em MDF Cru. Diâmetro: 63cm / Espessura 6mm. Vendemos tb pelo mercado livre, solicite o link do anúncio ao vendedor produto novo.","Listed  in São Paulo, SP"
45,Lava Louças Eletrolux 12 Serviços,"R$1,500",https://www.facebook.com/marketplace/item/788522995639360/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330092619362222%22%2C%22mf_story_key%22%3A%2210036172916408448%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A10036172916408448%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A54%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.0315967095071e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%2210036172916408448%5C%22%3A3501%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,788522995639360,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/328072433_5954264398014810_1015359284762021020_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=111&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeHRJt_69Ahl7SLI8EzmJ5b4LZGtMsrpWKItka0yyulYoqz-wiYN4csvQ7TUf7SYSoBRzlnSWI7B9bIC2M8qNPs0&_nc_ohc=DOIdIXkYpzwAX8fjnnn&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfAcboTZ-ToQulUaC0IsYBT8pneEg2YJyf4W_khIuvkeSw&oe=6441AFBB,home,2023-04-17 11:51,Used - Good,Blue Touch 12 serviços Semi novas,"Listed 22 hours ago in São Paulo, SP"
46,Limpador Triangular Mop 360° Prático + Brinde (OFERTA EXCLUSIVA),R$169,https://www.facebook.com/marketplace/item/164590236513027/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330092619362222%22%2C%22mf_story_key%22%3A%226123771594349534%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6123771594349534%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A55%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.4682840897624e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226123771594349534%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,164590236513027,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/336186724_6108884102509972_7199443420101138664_n.jpg?stp=c0.14.512.512a_dst-jpg_p180x540&_nc_cat=103&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeHNn6l64h18yFToVR3uS0kKzr2d1mnIpyjOvZ3WacinKLynmUmJacqrFBgzUfqOBIyWOqgiDDZ9xGANRMes2d5G&_nc_ohc=uHI6Qupo5UAAX9wbxNF&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfDfdBG79pjB3qHUDLV8ooLZT6Fd7WmeRVYUKwLpMvfwNg&oe=644218A1,home,2023-04-17 11:51,New,"Limpar a casa para você é chato ou cansativo?

Você está cansado de sofrer com dores nas costas ou no corpo na hora da limpeza? 

Pare já de sofrer com as dificuldades de limpar a sua casa, facilite sua vida com o novo Limpador Mop 360°🤗

✅Casa Brilhando em questão de minutos
✅Praticidade na hora da Limpeza
✅Qualidade Premium Inovadora 
✅Limpa lugares difíceis com uma facilidade incrível
✅Economize Tempo 

Diga Tchau aos esforços e dores😉

👉Adquira já as nossas ultimas unidades 
","Listed  in São Paulo, SP"
47,Vendo um fogão industrial de 4 bocas 40/40 dupla frete e atrás,Free,https://www.facebook.com/marketplace/item/185089294347334/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4335330092619362222%22%2C%22mf_story_key%22%3A%226075171455900002%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6075171455900002%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A56%2C%5C%22ranking_signature%5C%22%3A8060791799339286528%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A9.7505012722482e-6%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226075171455900002%5C%22%3A3501%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,185089294347334,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/340755504_6290974854287987_1182642788240780695_n.jpg?stp=c90.0.540.540a_dst-jpg_p180x540&_nc_cat=102&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeFKVlMXngF2xytIIPPsj4xmA-_asU5cDIID79qxTlwMgsD3DsFBhSeBfUaIKqm_IY1s1Lhk3WVDnJAathX2x9Tg&_nc_ohc=zVRDLmH5ohkAX_btZ1t&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfCIyJS5n66pWrrN-r2LsO6k2Qxnj1KBc-5UO8Fh0qknGg&oe=64415610,home,2023-04-17 11:51,,Vendo um fogão industrial de 4 bocas sendo dupla frete e atrás de inox com rodízio funcionando perfeitamente com garantia entregamos no raio de  15 km,"Listed 3 days ago in São Paulo, SP"
